"open","high","low","close","volume","timestamp","formattedOpen","formattedHigh","formattedLow","formattedClose","formattedVolume","formattedTimestamp","relatedNews","issue","redemption","highLow","peCode","newsPnacWithCsk","Date"
"3.15317","3.265062","3.131246","3.260458","0","2014-05-20T02:00:00+02:00","3.15317","3.265062","3.131246","3.260458","0","20/05/2014","","0","1","[object Object]","[object Object]","","2014-05-20"
"3.260458","3.348646","3.178162","3.209052","0","2014-05-21T02:00:00+02:00","3.260458","3.348646","3.178162","3.209052","0","21/05/2014","","0","1","[object Object]","[object Object]","","2014-05-21"
"3.209052","3.245493","3.145912","3.244343","0","2014-05-22T02:00:00+02:00","3.209052","3.245493","3.145912","3.244343","0","22/05/2014","","0","1","[object Object]","[object Object]","","2014-05-22"
"3.244343","3.244343","3.146738","3.160421","0","2014-05-23T02:00:00+02:00","3.244343","3.244343","3.146738","3.160421","0","23/05/2014","","0","1","[object Object]","[object Object]","","2014-05-23"
"3.160421","3.16696","2.99147","3.000454","0","2014-05-26T02:00:00+02:00","3.160421","3.16696","2.99147","3.000454","0","26/05/2014","","0","1","[object Object]","[object Object]","","2014-05-26"
"3.000454","3.009102","2.958613","3.001232","0","2014-05-27T02:00:00+02:00","3.000454","3.009102","2.958613","3.001232","0","27/05/2014","","0","1","[object Object]","[object Object]","","2014-05-27"
"3.001232","3.001232","2.913962","2.930704","0","2014-05-28T02:00:00+02:00","3.001232","3.001232","2.913962","2.930704","0","28/05/2014","","0","1","[object Object]","[object Object]","","2014-05-28"
"2.930704","2.969521","2.91806","2.969521","0","2014-05-29T02:00:00+02:00","2.930704","2.969521","2.91806","2.969521","0","29/05/2014","","0","1","[object Object]","[object Object]","","2014-05-29"
"2.969521","2.991629","2.951235","2.974779","0","2014-05-30T02:00:00+02:00","2.969521","2.991629","2.951235","2.974779","0","30/05/2014","","0","1","[object Object]","[object Object]","","2014-05-30"
"2.974779","2.974779","2.930736","2.971059","0","2014-06-02T02:00:00+02:00","2.974779","2.974779","2.930736","2.971059","0","02/06/2014","","0","1","[object Object]","[object Object]","","2014-06-02"
"2.971059","3.11957","2.971059","3.09929","0","2014-06-03T02:00:00+02:00","2.971059","3.11957","2.971059","3.09929","0","03/06/2014","","0","1","[object Object]","[object Object]","","2014-06-03"
"3.09929","3.130428","3.085336","3.130428","0","2014-06-04T02:00:00+02:00","3.09929","3.130428","3.085336","3.130428","0","04/06/2014","","0","1","[object Object]","[object Object]","","2014-06-04"
"3.130428","3.130428","3.04253","3.051495","0","2014-06-05T02:00:00+02:00","3.130428","3.130428","3.04253","3.051495","0","05/06/2014","","0","1","[object Object]","[object Object]","","2014-06-05"
"3.051495","3.051495","2.847179","2.869163","0","2014-06-06T02:00:00+02:00","3.051495","3.051495","2.847179","2.869163","0","06/06/2014","","0","1","[object Object]","[object Object]","","2014-06-06"
"2.869163","2.869163","2.818463","2.818463","0","2014-06-09T02:00:00+02:00","2.869163","2.869163","2.818463","2.818463","0","09/06/2014","","0","1","[object Object]","[object Object]","","2014-06-09"
"2.818463","2.905163","2.818463","2.901848","0","2014-06-10T02:00:00+02:00","2.818463","2.905163","2.818463","2.901848","0","10/06/2014","","0","1","[object Object]","[object Object]","","2014-06-10"
"2.901848","2.938928","2.884704","2.902377","0","2014-06-11T02:00:00+02:00","2.901848","2.938928","2.884704","2.902377","0","11/06/2014","","0","1","[object Object]","[object Object]","","2014-06-11"
"2.902377","2.95652","2.902184","2.933196","0","2014-06-12T02:00:00+02:00","2.902377","2.95652","2.902184","2.933196","0","12/06/2014","","0","1","[object Object]","[object Object]","","2014-06-12"
"2.933196","2.940781","2.887624","2.89978","0","2014-06-13T02:00:00+02:00","2.933196","2.940781","2.887624","2.89978","0","13/06/2014","","0","1","[object Object]","[object Object]","","2014-06-13"
"2.89978","2.907333","2.863157","2.894059","0","2014-06-16T02:00:00+02:00","2.89978","2.907333","2.863157","2.894059","0","16/06/2014","","0","1","[object Object]","[object Object]","","2014-06-16"
"2.894059","2.958205","2.894059","2.955979","0","2014-06-17T02:00:00+02:00","2.894059","2.958205","2.894059","2.955979","0","17/06/2014","","0","1","[object Object]","[object Object]","","2014-06-17"
"2.955979","2.992252","2.918764","2.958779","0","2014-06-18T02:00:00+02:00","2.955979","2.992252","2.918764","2.958779","0","18/06/2014","","0","1","[object Object]","[object Object]","","2014-06-18"
"2.958779","2.958779","2.880925","2.919685","0","2014-06-19T02:00:00+02:00","2.958779","2.958779","2.880925","2.919685","0","19/06/2014","","0","1","[object Object]","[object Object]","","2014-06-19"
"2.919685","2.989672","2.919497","2.951737","0","2014-06-20T02:00:00+02:00","2.919685","2.989672","2.919497","2.951737","0","20/06/2014","","0","1","[object Object]","[object Object]","","2014-06-20"
"2.951737","2.964931","2.896024","2.904888","0","2014-06-23T02:00:00+02:00","2.951737","2.964931","2.896024","2.904888","0","23/06/2014","","0","1","[object Object]","[object Object]","","2014-06-23"
"2.904888","2.904888","2.865968","2.883653","0","2014-06-24T02:00:00+02:00","2.904888","2.904888","2.865968","2.883653","0","24/06/2014","","0","1","[object Object]","[object Object]","","2014-06-24"
"2.883653","2.908561","2.848806","2.85874","0","2014-06-25T02:00:00+02:00","2.883653","2.908561","2.848806","2.85874","0","25/06/2014","","0","1","[object Object]","[object Object]","","2014-06-25"
"2.85874","2.862958","2.833167","2.851913","0","2014-06-26T02:00:00+02:00","2.85874","2.862958","2.833167","2.851913","0","26/06/2014","","0","1","[object Object]","[object Object]","","2014-06-26"
"2.851913","2.884889","2.830756","2.841779","0","2014-06-27T02:00:00+02:00","2.851913","2.884889","2.830756","2.841779","0","27/06/2014","","0","1","[object Object]","[object Object]","","2014-06-27"
"2.841779","2.865874","2.828345","2.850403","0","2014-06-30T02:00:00+02:00","2.841779","2.865874","2.828345","2.850403","0","30/06/2014","","0","1","[object Object]","[object Object]","","2014-06-30"
"2.850403","2.865674","2.835853","2.840265","0","2014-07-01T02:00:00+02:00","2.850403","2.865674","2.835853","2.840265","0","01/07/2014","","0","1","[object Object]","[object Object]","","2014-07-01"
"2.840265","2.950681","2.824205","2.931717","0","2014-07-02T02:00:00+02:00","2.840265","2.950681","2.824205","2.931717","0","02/07/2014","","0","1","[object Object]","[object Object]","","2014-07-02"
"2.931717","2.968387","2.856022","2.862661","0","2014-07-03T02:00:00+02:00","2.931717","2.968387","2.856022","2.862661","0","03/07/2014","","0","1","[object Object]","[object Object]","","2014-07-03"
"2.862661","2.862661","2.811664","2.825993","0","2014-07-04T02:00:00+02:00","2.862661","2.862661","2.811664","2.825993","0","04/07/2014","","0","1","[object Object]","[object Object]","","2014-07-04"
"2.825993","2.839033","2.814758","2.818065","0","2014-07-07T02:00:00+02:00","2.825993","2.839033","2.814758","2.818065","0","07/07/2014","","0","1","[object Object]","[object Object]","","2014-07-07"
"2.818065","2.854309","2.818065","2.85099","0","2014-07-08T02:00:00+02:00","2.818065","2.854309","2.818065","2.85099","0","08/07/2014","","0","1","[object Object]","[object Object]","","2014-07-08"
"2.85099","2.915921","2.85099","2.878098","0","2014-07-09T02:00:00+02:00","2.85099","2.915921","2.85099","2.878098","0","09/07/2014","","0","1","[object Object]","[object Object]","","2014-07-09"
"2.878098","2.955949","2.869022","2.946997","0","2014-07-10T02:00:00+02:00","2.878098","2.955949","2.869022","2.946997","0","10/07/2014","","0","1","[object Object]","[object Object]","","2014-07-10"
"2.946997","2.960249","2.888819","2.896606","0","2014-07-11T02:00:00+02:00","2.946997","2.960249","2.888819","2.896606","0","11/07/2014","","0","1","[object Object]","[object Object]","","2014-07-11"
"2.896606","2.901981","2.864185","2.884176","0","2014-07-14T02:00:00+02:00","2.896606","2.901981","2.864185","2.884176","0","14/07/2014","","0","1","[object Object]","[object Object]","","2014-07-14"
"2.884176","2.884176","2.835174","2.85622","0","2014-07-15T02:00:00+02:00","2.884176","2.884176","2.835174","2.85622","0","15/07/2014","","0","1","[object Object]","[object Object]","","2014-07-15"
"2.85622","2.85622","2.805809","2.820172","0","2014-07-16T02:00:00+02:00","2.85622","2.85622","2.805809","2.820172","0","16/07/2014","","0","1","[object Object]","[object Object]","","2014-07-16"
"2.820172","2.824387","2.780232","2.789047","0","2014-07-17T02:00:00+02:00","2.820172","2.824387","2.780232","2.789047","0","17/07/2014","","0","1","[object Object]","[object Object]","","2014-07-17"
"2.789047","2.83082","2.789047","2.800967","0","2014-07-18T02:00:00+02:00","2.789047","2.83082","2.789047","2.800967","0","18/07/2014","","0","1","[object Object]","[object Object]","","2014-07-18"
"2.800967","2.800967","2.747893","2.773186","0","2014-07-21T02:00:00+02:00","2.800967","2.800967","2.747893","2.773186","0","21/07/2014","","0","1","[object Object]","[object Object]","","2014-07-21"
"2.773186","2.787295","2.75536","2.783986","0","2014-07-22T02:00:00+02:00","2.773186","2.787295","2.75536","2.783986","0","22/07/2014","","0","1","[object Object]","[object Object]","","2014-07-22"
"2.783986","2.794373","2.726127","2.739298","0","2014-07-23T02:00:00+02:00","2.783986","2.794373","2.726127","2.739298","0","23/07/2014","","0","1","[object Object]","[object Object]","","2014-07-23"
"2.739298","2.750063","2.713835","2.730286","0","2014-07-24T02:00:00+02:00","2.739298","2.750063","2.713835","2.730286","0","24/07/2014","","0","1","[object Object]","[object Object]","","2014-07-24"
"2.730286","2.735547","2.701552","2.723471","0","2014-07-25T02:00:00+02:00","2.730286","2.735547","2.701552","2.723471","0","25/07/2014","","0","1","[object Object]","[object Object]","","2014-07-25"
"2.723471","2.72763","2.667431","2.67398","0","2014-07-28T02:00:00+02:00","2.723471","2.72763","2.667431","2.67398","0","28/07/2014","","0","1","[object Object]","[object Object]","","2014-07-28"
"2.67398","2.67398","2.635587","2.643205","0","2014-07-29T02:00:00+02:00","2.67398","2.67398","2.635587","2.643205","0","29/07/2014","","0","1","[object Object]","[object Object]","","2014-07-29"
"2.643205","2.683946","2.629392","2.682852","0","2014-07-30T02:00:00+02:00","2.643205","2.683946","2.629392","2.682852","0","30/07/2014","","0","1","[object Object]","[object Object]","","2014-07-30"
"2.682852","2.72538","2.664027","2.694655","0","2014-07-31T02:00:00+02:00","2.682852","2.72538","2.664027","2.694655","0","31/07/2014","","0","1","[object Object]","[object Object]","","2014-07-31"
"2.694655","2.845707","2.694655","2.790221","0","2014-08-01T02:00:00+02:00","2.694655","2.845707","2.694655","2.790221","0","01/08/2014","","0","1","[object Object]","[object Object]","","2014-08-01"
"2.790221","2.790221","2.68432","2.697469","0","2014-08-04T02:00:00+02:00","2.790221","2.790221","2.68432","2.697469","0","04/08/2014","","0","1","[object Object]","[object Object]","","2014-08-04"
"2.697469","2.773197","2.673134","2.75222","0","2014-08-05T02:00:00+02:00","2.697469","2.773197","2.673134","2.75222","0","05/08/2014","","0","1","[object Object]","[object Object]","","2014-08-05"
"2.75222","2.825767","2.75222","2.814654","0","2014-08-06T02:00:00+02:00","2.75222","2.825767","2.75222","2.814654","0","06/08/2014","","0","1","[object Object]","[object Object]","","2014-08-06"
"2.814654","2.863448","2.759052","2.85452","0","2014-08-07T02:00:00+02:00","2.814654","2.863448","2.759052","2.85452","0","07/08/2014","","0","1","[object Object]","[object Object]","","2014-08-07"
"2.85452","2.921492","2.815344","2.834255","0","2014-08-08T02:00:00+02:00","2.85452","2.921492","2.815344","2.834255","0","08/08/2014","","0","1","[object Object]","[object Object]","","2014-08-08"
"2.834255","2.834255","2.784059","2.786275","0","2014-08-11T02:00:00+02:00","2.834255","2.834255","2.784059","2.786275","0","11/08/2014","","0","1","[object Object]","[object Object]","","2014-08-11"
"2.786275","2.807144","2.720868","2.736298","0","2014-08-12T02:00:00+02:00","2.786275","2.807144","2.720868","2.736298","0","12/08/2014","","0","1","[object Object]","[object Object]","","2014-08-12"
"2.736298","2.770997","2.714665","2.725685","0","2014-08-13T02:00:00+02:00","2.736298","2.770997","2.714665","2.725685","0","13/08/2014","","0","1","[object Object]","[object Object]","","2014-08-13"
"2.725685","2.726557","2.652933","2.652933","0","2014-08-14T02:00:00+02:00","2.725685","2.726557","2.652933","2.652933","0","14/08/2014","","0","1","[object Object]","[object Object]","","2014-08-14"
"2.652933","2.652933","2.579592","2.608982","0","2014-08-15T02:00:00+02:00","2.652933","2.652933","2.579592","2.608982","0","15/08/2014","","0","1","[object Object]","[object Object]","","2014-08-15"
"2.608982","2.663397","2.589117","2.636023","0","2014-08-18T02:00:00+02:00","2.608982","2.663397","2.589117","2.636023","0","18/08/2014","","0","1","[object Object]","[object Object]","","2014-08-18"
"2.636023","2.636023","2.589944","2.596478","0","2014-08-19T02:00:00+02:00","2.636023","2.636023","2.589944","2.596478","0","19/08/2014","","0","1","[object Object]","[object Object]","","2014-08-19"
"2.596478","2.603332","2.565224","2.598969","0","2014-08-20T02:00:00+02:00","2.596478","2.603332","2.565224","2.598969","0","20/08/2014","","0","1","[object Object]","[object Object]","","2014-08-20"
"2.624921","2.624921","2.568218","2.593258","0","2014-08-21T02:00:00+02:00","2.624921","2.624921","2.568218","2.593258","0","21/08/2014","","0","1","[object Object]","[object Object]","","2014-08-21"
"2.593258","2.601724","2.56904","2.5821","0","2014-08-22T02:00:00+02:00","2.593258","2.601724","2.56904","2.5821","0","22/08/2014","","0","1","[object Object]","[object Object]","","2014-08-22"
"2.5821","2.5821","2.443378","2.474577","0","2014-08-25T02:00:00+02:00","2.5821","2.5821","2.443378","2.474577","0","25/08/2014","","0","1","[object Object]","[object Object]","","2014-08-25"
"2.474577","2.474577","2.403411","2.430199","0","2014-08-26T02:00:00+02:00","2.474577","2.474577","2.403411","2.430199","0","26/08/2014","","0","1","[object Object]","[object Object]","","2014-08-26"
"2.430199","2.430199","2.344847","2.383244","0","2014-08-27T02:00:00+02:00","2.430199","2.430199","2.344847","2.383244","0","27/08/2014","","0","1","[object Object]","[object Object]","","2014-08-27"
"2.383244","2.491476","2.359429","2.455874","0","2014-08-28T02:00:00+02:00","2.383244","2.491476","2.359429","2.455874","0","28/08/2014","","0","1","[object Object]","[object Object]","","2014-08-28"
"2.455874","2.459873","2.39757","2.451256","0","2014-08-29T02:00:00+02:00","2.455874","2.459873","2.39757","2.451256","0","29/08/2014","","0","1","[object Object]","[object Object]","","2014-08-29"
"2.451256","2.451256","2.385472","2.425133","0","2014-09-01T02:00:00+02:00","2.451256","2.451256","2.385472","2.425133","0","01/09/2014","","0","1","[object Object]","[object Object]","","2014-09-01"
"2.425133","2.47112","2.422667","2.465725","0","2014-09-02T02:00:00+02:00","2.425133","2.47112","2.422667","2.465725","0","02/09/2014","","0","1","[object Object]","[object Object]","","2014-09-02"
"2.465725","2.481006","2.443233","2.472359","0","2014-09-03T02:00:00+02:00","2.465725","2.481006","2.443233","2.472359","0","03/09/2014","","0","1","[object Object]","[object Object]","","2014-09-03"
"2.472359","2.561062","2.348561","2.35283","0","2014-09-04T02:00:00+02:00","2.472359","2.561062","2.348561","2.35283","0","04/09/2014","","0","1","[object Object]","[object Object]","","2014-09-04"
"2.35283","2.510733","2.257915","2.257915","0","2014-09-05T02:00:00+02:00","2.35283","2.510733","2.257915","2.257915","0","05/09/2014","","0","1","[object Object]","[object Object]","","2014-09-05"
"2.257915","2.309532","2.257915","2.301028","0","2014-09-08T02:00:00+02:00","2.257915","2.309532","2.257915","2.301028","0","08/09/2014","","0","1","[object Object]","[object Object]","","2014-09-08"
"2.301028","2.417212","2.301028","2.378573","0","2014-09-09T02:00:00+02:00","2.301028","2.417212","2.301028","2.378573","0","09/09/2014","","0","1","[object Object]","[object Object]","","2014-09-09"
"2.378573","2.488622","2.362592","2.415178","0","2014-09-10T02:00:00+02:00","2.378573","2.488622","2.362592","2.415178","0","10/09/2014","","0","1","[object Object]","[object Object]","","2014-09-10"
"2.415178","2.475315","2.369757","2.467737","0","2014-09-11T02:00:00+02:00","2.415178","2.475315","2.369757","2.467737","0","11/09/2014","","0","1","[object Object]","[object Object]","","2014-09-11"
"2.467737","2.52496","2.441488","2.477175","0","2014-09-12T02:00:00+02:00","2.467737","2.52496","2.441488","2.477175","0","12/09/2014","","0","1","[object Object]","[object Object]","","2014-09-12"
"2.477175","2.494222","2.448735","2.467121","0","2014-09-15T02:00:00+02:00","2.477175","2.494222","2.448735","2.467121","0","15/09/2014","","0","1","[object Object]","[object Object]","","2014-09-15"
"2.467121","2.504784","2.462483","2.476563","0","2014-09-16T02:00:00+02:00","2.467121","2.504784","2.462483","2.476563","0","16/09/2014","","0","1","[object Object]","[object Object]","","2014-09-16"
"2.476563","2.478899","2.401087","2.430195","0","2014-09-17T02:00:00+02:00","2.476563","2.478899","2.401087","2.430195","0","17/09/2014","","0","1","[object Object]","[object Object]","","2014-09-17"
"2.430195","2.454747","2.392154","2.428798","0","2014-09-18T02:00:00+02:00","2.430195","2.454747","2.392154","2.428798","0","18/09/2014","","0","1","[object Object]","[object Object]","","2014-09-18"
"2.428798","2.428798","2.371405","2.375701","0","2014-09-19T02:00:00+02:00","2.428798","2.428798","2.371405","2.375701","0","19/09/2014","","0","1","[object Object]","[object Object]","","2014-09-19"
"2.375701","2.389351","2.345331","2.383972","0","2014-09-22T02:00:00+02:00","2.375701","2.389351","2.345331","2.383972","0","22/09/2014","","0","1","[object Object]","[object Object]","","2014-09-22"
"2.383972","2.41381","2.360008","2.403026","0","2014-09-23T02:00:00+02:00","2.383972","2.41381","2.360008","2.403026","0","23/09/2014","","0","1","[object Object]","[object Object]","","2014-09-23"
"2.403026","2.432302","2.362231","2.375129","0","2014-09-24T02:00:00+02:00","2.403026","2.432302","2.362231","2.375129","0","24/09/2014","","0","1","[object Object]","[object Object]","","2014-09-24"
"2.375129","2.375129","2.330788","2.357601","0","2014-09-25T02:00:00+02:00","2.375129","2.375129","2.330788","2.357601","0","25/09/2014","","0","1","[object Object]","[object Object]","","2014-09-25"
"2.357601","2.393859","2.343312","2.390625","0","2014-09-26T02:00:00+02:00","2.357601","2.393859","2.343312","2.390625","0","26/09/2014","","0","1","[object Object]","[object Object]","","2014-09-26"
"2.390625","2.468228","2.390625","2.415126","0","2014-09-29T02:00:00+02:00","2.390625","2.468228","2.390625","2.415126","0","29/09/2014","","0","1","[object Object]","[object Object]","","2014-09-29"
"2.415126","2.415126","2.34908","2.3566","0","2014-09-30T02:00:00+02:00","2.415126","2.415126","2.34908","2.3566","0","30/09/2014","","0","1","[object Object]","[object Object]","","2014-09-30"
"2.3566","2.3566","2.290211","2.293417","0","2014-10-01T02:00:00+02:00","2.3566","2.3566","2.290211","2.293417","0","01/10/2014","","0","1","[object Object]","[object Object]","","2014-10-01"
"2.293417","2.36172","2.282384","2.32948","0","2014-10-02T02:00:00+02:00","2.293417","2.36172","2.282384","2.32948","0","02/10/2014","","0","1","[object Object]","[object Object]","","2014-10-02"
"2.32948","2.359234","2.308771","2.31627","0","2014-10-03T02:00:00+02:00","2.32948","2.359234","2.308771","2.31627","0","03/10/2014","","0","1","[object Object]","[object Object]","","2014-10-03"
"2.31627","2.338803","2.29272","2.33236","0","2014-10-06T02:00:00+02:00","2.31627","2.338803","2.29272","2.33236","0","06/10/2014","","0","1","[object Object]","[object Object]","","2014-10-06"
"2.33236","2.376142","2.328799","2.34814","0","2014-10-07T02:00:00+02:00","2.33236","2.376142","2.328799","2.34814","0","07/10/2014","","0","1","[object Object]","[object Object]","","2014-10-07"
"2.34814","2.397412","2.316656","2.341351","0","2014-10-08T02:00:00+02:00","2.34814","2.397412","2.316656","2.341351","0","08/10/2014","","0","1","[object Object]","[object Object]","","2014-10-08"
"2.341351","2.341351","2.265317","2.307044","0","2014-10-09T02:00:00+02:00","2.341351","2.341351","2.265317","2.307044","0","09/10/2014","","0","1","[object Object]","[object Object]","","2014-10-09"
"2.307044","2.344305","2.307044","2.329245","0","2014-10-10T02:00:00+02:00","2.307044","2.344305","2.307044","2.329245","0","10/10/2014","","0","1","[object Object]","[object Object]","","2014-10-10"
"2.329245","2.356897","2.326754","2.336433","0","2014-10-13T02:00:00+02:00","2.329245","2.356897","2.326754","2.336433","0","13/10/2014","","0","1","[object Object]","[object Object]","","2014-10-13"
"2.336433","2.357641","2.306007","2.316742","0","2014-10-14T02:00:00+02:00","2.336433","2.357641","2.306007","2.316742","0","14/10/2014","","0","1","[object Object]","[object Object]","","2014-10-14"
"2.316742","2.457052","2.279938","2.421159","0","2014-10-15T02:00:00+02:00","2.316742","2.457052","2.279938","2.421159","0","15/10/2014","","0","1","[object Object]","[object Object]","","2014-10-15"
"2.421159","2.763959","2.421159","2.560249","0","2014-10-16T02:00:00+02:00","2.421159","2.763959","2.421159","2.560249","0","16/10/2014","","0","1","[object Object]","[object Object]","","2014-10-16"
"2.560249","2.652973","2.465627","2.48858","0","2014-10-17T02:00:00+02:00","2.560249","2.652973","2.465627","2.48858","0","17/10/2014","","0","1","[object Object]","[object Object]","","2014-10-17"
"2.48858","2.608297","2.48858","2.585061","0","2014-10-20T02:00:00+02:00","2.48858","2.608297","2.48858","2.585061","0","20/10/2014","","0","1","[object Object]","[object Object]","","2014-10-20"
"2.585061","2.637982","2.486877","2.513183","0","2014-10-21T02:00:00+02:00","2.585061","2.637982","2.486877","2.513183","0","21/10/2014","","0","1","[object Object]","[object Object]","","2014-10-21"
"2.513183","2.521671","2.450506","2.517277","0","2014-10-22T02:00:00+02:00","2.513183","2.521671","2.450506","2.517277","0","22/10/2014","","0","1","[object Object]","[object Object]","","2014-10-22"
"2.517277","2.543897","2.474708","2.511988","0","2014-10-23T02:00:00+02:00","2.517277","2.543897","2.474708","2.511988","0","23/10/2014","","0","1","[object Object]","[object Object]","","2014-10-23"
"2.511988","2.53369","2.472211","2.532589","0","2014-10-24T02:00:00+02:00","2.511988","2.53369","2.472211","2.532589","0","24/10/2014","","0","1","[object Object]","[object Object]","","2014-10-24"
"2.532589","2.588623","2.468619","2.554346","0","2014-10-27T01:00:00+01:00","2.532589","2.588623","2.468619","2.554346","0","27/10/2014","","0","1","[object Object]","[object Object]","","2014-10-27"
"2.554346","2.575056","2.523191","2.536408","0","2014-10-28T01:00:00+01:00","2.554346","2.575056","2.523191","2.536408","0","28/10/2014","","0","1","[object Object]","[object Object]","","2014-10-28"
"2.536408","2.579199","2.475668","2.500901","0","2014-10-29T01:00:00+01:00","2.536408","2.579199","2.475668","2.500901","0","29/10/2014","","0","1","[object Object]","[object Object]","","2014-10-29"
"2.500901","2.540751","2.464882","2.485716","0","2014-10-30T01:00:00+01:00","2.500901","2.540751","2.464882","2.485716","0","30/10/2014","","0","1","[object Object]","[object Object]","","2014-10-30"
"2.485716","2.485716","2.36211","2.364279","0","2014-10-31T01:00:00+01:00","2.485716","2.485716","2.36211","2.364279","0","31/10/2014","","0","1","[object Object]","[object Object]","","2014-10-31"
"2.364279","2.420522","2.336859","2.408527","0","2014-11-03T01:00:00+01:00","2.364279","2.420522","2.336859","2.408527","0","03/11/2014","","0","1","[object Object]","[object Object]","","2014-11-03"
"2.408527","2.448396","2.371472","2.422309","0","2014-11-04T01:00:00+01:00","2.408527","2.448396","2.371472","2.422309","0","04/11/2014","","0","1","[object Object]","[object Object]","","2014-11-04"
"2.422309","2.450651","2.396262","2.446107","0","2014-11-05T01:00:00+01:00","2.422309","2.450651","2.396262","2.446107","0","05/11/2014","","0","1","[object Object]","[object Object]","","2014-11-05"
"2.446107","2.446107","2.349925","2.388261","0","2014-11-06T01:00:00+01:00","2.446107","2.446107","2.349925","2.388261","0","06/11/2014","","0","1","[object Object]","[object Object]","","2014-11-06"
"2.388261","2.404064","2.363401","2.372422","0","2014-11-07T01:00:00+01:00","2.388261","2.404064","2.363401","2.372422","0","07/11/2014","","0","1","[object Object]","[object Object]","","2014-11-07"
"2.372422","2.372422","2.345341","2.349844","0","2014-11-10T01:00:00+01:00","2.372422","2.372422","2.345341","2.349844","0","10/11/2014","","0","1","[object Object]","[object Object]","","2014-11-10"
"2.349844","2.357689","2.329555","2.335175","0","2014-11-11T01:00:00+01:00","2.349844","2.357689","2.329555","2.335175","0","11/11/2014","","0","1","[object Object]","[object Object]","","2014-11-11"
"2.335175","2.371187","2.316031","2.371187","0","2014-11-12T01:00:00+01:00","2.335175","2.371187","2.316031","2.371187","0","12/11/2014","","0","1","[object Object]","[object Object]","","2014-11-12"
"2.371187","2.392569","2.347387","2.367693","0","2014-11-13T01:00:00+01:00","2.371187","2.392569","2.347387","2.367693","0","13/11/2014","","0","1","[object Object]","[object Object]","","2014-11-13"
"2.367693","2.369916","2.347346","2.351856","0","2014-11-14T01:00:00+01:00","2.367693","2.369916","2.347346","2.351856","0","14/11/2014","","0","1","[object Object]","[object Object]","","2014-11-14"
"2.351856","2.365361","2.293338","2.310171","0","2014-11-17T01:00:00+01:00","2.351856","2.365361","2.293338","2.310171","0","17/11/2014","","0","1","[object Object]","[object Object]","","2014-11-17"
"2.310171","2.360806","2.291042","2.333741","0","2014-11-18T01:00:00+01:00","2.310171","2.360806","2.291042","2.333741","0","18/11/2014","","0","1","[object Object]","[object Object]","","2014-11-18"
"2.333741","2.344967","2.320189","2.330318","0","2014-11-19T01:00:00+01:00","2.333741","2.344967","2.320189","2.330318","0","19/11/2014","","0","1","[object Object]","[object Object]","","2014-11-19"
"2.330318","2.342586","2.299807","2.307673","0","2014-11-20T01:00:00+01:00","2.330318","2.342586","2.299807","2.307673","0","20/11/2014","","0","1","[object Object]","[object Object]","","2014-11-20"
"2.307673","2.307673","2.210286","2.215854","0","2014-11-21T01:00:00+01:00","2.307673","2.307673","2.210286","2.215854","0","21/11/2014","","0","1","[object Object]","[object Object]","","2014-11-21"
"2.215854","2.215854","2.162453","2.175758","0","2014-11-24T01:00:00+01:00","2.215854","2.215854","2.162453","2.175758","0","24/11/2014","","0","1","[object Object]","[object Object]","","2014-11-24"
"2.175758","2.176786","2.139124","2.146866","0","2014-11-25T01:00:00+01:00","2.175758","2.176786","2.139124","2.146866","0","25/11/2014","","0","1","[object Object]","[object Object]","","2014-11-25"
"2.146866","2.167827","2.135716","2.166718","0","2014-11-26T01:00:00+01:00","2.146866","2.167827","2.135716","2.166718","0","26/11/2014","","0","1","[object Object]","[object Object]","","2014-11-26"
"2.166718","2.166718","2.066001","2.0671","0","2014-11-27T01:00:00+01:00","2.166718","2.166718","2.066001","2.0671","0","27/11/2014","","0","1","[object Object]","[object Object]","","2014-11-27"
"2.0671","2.073581","2.026422","2.032989","0","2014-11-28T01:00:00+01:00","2.0671","2.073581","2.026422","2.032989","0","28/11/2014","","0","1","[object Object]","[object Object]","","2014-11-28"
"2.032989","2.046018","2.004439","2.018643","0","2014-12-01T01:00:00+01:00","2.032989","2.046018","2.004439","2.018643","0","01/12/2014","","0","1","[object Object]","[object Object]","","2014-12-01"
"2.018643","2.046997","2.011959","2.017425","0","2014-12-02T01:00:00+01:00","2.018643","2.046997","2.011959","2.017425","0","02/12/2014","","0","1","[object Object]","[object Object]","","2014-12-02"
"2.017425","2.017425","1.974736","1.984542","0","2014-12-03T01:00:00+01:00","2.017425","2.017425","1.974736","1.984542","0","03/12/2014","","0","1","[object Object]","[object Object]","","2014-12-03"
"1.984542","2.064112","1.981964","2.027881","0","2014-12-04T01:00:00+01:00","1.984542","2.064112","1.981964","2.027881","0","04/12/2014","","0","1","[object Object]","[object Object]","","2014-12-04"
"2.027881","2.027881","1.944811","1.970928","0","2014-12-05T01:00:00+01:00","2.027881","2.027881","1.944811","1.970928","0","05/12/2014","","0","1","[object Object]","[object Object]","","2014-12-05"
"1.970928","2.048491","1.946843","1.946843","0","2014-12-08T01:00:00+01:00","1.970928","2.048491","1.946843","1.946843","0","08/12/2014","","0","1","[object Object]","[object Object]","","2014-12-08"
"1.946843","2.048375","1.946843","2.024226","0","2014-12-09T01:00:00+01:00","1.946843","2.048375","1.946843","2.024226","0","09/12/2014","","0","1","[object Object]","[object Object]","","2014-12-09"
